rowID	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
33	ENSG00000003056.3	617.676334361427	598.260963242953	637.091705479902	1.06490602700611	0.0907261249544111	0.644842388965663	1
34	ENSG00000003096.9	77.050579803929	70.7151465588333	83.3860130490247	1.17918178928823	0.237786149435014	0.495508962884271	1
35	ENSG00000003137.4	0	0	0	NA	NA	NA	NA
36	ENSG00000003147.13	503.430307613289	457.817802527287	549.042812699291	1.19926051295606	0.262145086546362	0.171695006019832	1
37	ENSG00000003249.9	94.2657273375	109.930583574114	78.600871100886	0.71500458330501	-0.483975605037992	0.166342596830351	1
38	ENSG00000003393.10	327.977903526865	339.066837550709	316.888969503021	0.934591456339722	-0.0975922461638427	0.683457842808733	1
39	ENSG00000003400.10	174.470431196576	191.638260311689	157.302602081462	0.820830881190519	-0.284843086039933	0.310670179925366	1
40	ENSG00000003402.15	691.419255772098	758.243308424237	624.595203119959	0.823739815677342	-0.279739371443603	0.157014085778931	1
41	ENSG00000003436.10	2429.7911552077	2154.95877905667	2704.62353135874	1.25506972924219	0.327767519743656	0.038361359467553	0.996951513143335
42	ENSG00000003509.11	227.010763589494	215.245020886969	238.77650629202	1.10932417998839	0.149681028725541	0.541320635505952	1
43	ENSG00000003756.12	1831.93894866131	1853.39821128487	1810.47968603775	0.976843332973024	-0.0338008948910278	0.822950677077538	1
44	ENSG00000003987.9	0.289443544653439	0	0.578887089306877	Inf	Inf	0.939504577091171	1
45	ENSG00000003989.12	0.578801378734415	1.15760275746883	0	0	-Inf	0.757163468426155	1
46	ENSG00000004059.6	656.851146592374	694.949146311851	618.753146872897	0.890357445802571	-0.167543453461639	0.429805192745373	1
47	ENSG00000004139.9	2.44151123562454	2.97642446107917	1.9065980101699	0.640566570763439	-0.64257958471143	0.893157696012099	1
48	ENSG00000004142.7	357.493002591794	383.019699169754	331.966306013834	0.866708179066025	-0.206381775584647	0.399580027690962	1
49	ENSG00000004399.8	214.156746425543	188.294244009327	240.019248841758	1.2747030590583	0.350161211698018	0.187730478571039	1
50	ENSG00000004455.12	4712.5696511217	4698.84508005856	4726.29422218484	1.0058416784675	0.00840323987013811	0.985710861428157	1
51	ENSG00000004468.8	3.43534179013414	1.40579466313249	5.4648889171358	3.88740195168942	1.95880628795184	0.322983358086225	1
52	ENSG00000004478.5	1216.67570729434	1098.26874883971	1335.08266574896	1.21562474317823	0.281697945304564	0.114412930873581	1
53	ENSG00000004487.11	2770.31143338551	2536.01548386373	3004.60738290728	1.18477485726137	0.244612929863961	0.131934186213141	1
54	ENSG00000004534.10	1473.10626643141	1439.66317826709	1506.54935459572	1.04645960064711	0.065516616351282	0.702879151569229	1
55	ENSG00000004660.10	19.6722282475551	22.2009659121467	17.1434905829636	0.772195707646393	-0.372961559999555	0.600904248321835	1
56	ENSG00000004700.11	626.897373310794	647.490427582937	606.304319038651	0.936391169985273	-0.0948167647502532	0.628772155491718	1
57	ENSG00000004766.11	191.153515682739	162.968161676787	219.338869688691	1.34590012817168	0.428571359474853	0.0777951651686286	1
58	ENSG00000004776.7	29.4301065154659	41.5467857057189	17.3134273252128	0.416721222379175	-1.2628455207851	0.12920805635827	1
59	ENSG00000004777.14	200.971362263707	247.911725222414	154.030999305001	0.62131389375316	-0.686605778858763	0.0370893910964542	0.98431592913483
60	ENSG00000004779.5	249.206129919456	291.230019025664	207.182240813247	0.711404138578824	-0.491258727614703	0.0415179437191547	1
61	ENSG00000004799.7	42.496676816024	28.8150337804465	56.1783198516014	1.94961839294192	0.96319176680219	0.0377338372334216	0.995664984559403
62	ENSG00000004809.9	0.289443544653439	0	0.578887089306877	Inf	Inf	0.939504577091171	1
63	ENSG00000004838.9	11.4969684175637	16.3712737393778	6.62266309574956	0.404529494844379	-1.30568319936582	0.173821298390179	1
64	ENSG00000004846.12	0.331927730215756	0	0.663855460431512	Inf	Inf	0.939513513309452	1
65	ENSG00000004848.6	1.38504118099259	1.61230818337142	1.15777417861375	0.718084911156869	-0.477773646852988	1	1
66	ENSG00000004864.9	557.212730067179	527.272089568532	587.153370565827	1.11356808407268	0.155189767870837	0.434162155815029	1
67	ENSG00000004866.14	929.830736951433	1001.68006571717	857.981408185699	0.856542360730136	-0.223403497610115	0.274262034318709	1
68	ENSG00000004897.7	2909.12771309469	2838.72050554481	2979.53492064457	1.04960488883097	0.0698463448435738	0.604843178287489	1
69	ENSG00000004939.9	103.281919622945	125.785573512895	80.7782657329953	0.642190224817114	-0.638927389828671	0.0619894244755714	1
70	ENSG00000004948.9	0.868330633960316	0	1.73666126792063	Inf	Inf	0.461525436104004	1
71	ENSG00000004961.10	281.181190050102	288.358729731589	274.003650368615	0.950217982384872	-0.0736695856212449	0.791248454559674	1
72	ENSG00000004975.7	164.295599803828	192.946433435357	135.644766172299	0.703017743096789	-0.508366993705171	0.118086364301977	1
73	ENSG00000005001.5	0	0	0	NA	NA	NA	NA
74	ENSG00000005007.8	661.096782826092	666.891074610127	655.302491042058	0.982622973961911	-0.0252901248464121	0.840912980046339	1
75	ENSG00000005020.8	317.234066489128	348.175210837376	286.292922140881	0.822266816331737	-0.282321486700117	0.272355335942157	1
76	ENSG00000005022.5	2453.35738619418	2605.4630197639	2301.25175262446	0.883240996002695	-0.179120957919435	0.254554821412579	1
77	ENSG00000005059.11	62.2854669143888	67.3039166611216	57.2670171676561	0.850871984999005	-0.232986002341095	0.53567068298247	1
78	ENSG00000005073.5	0	0	0	NA	NA	NA	NA
79	ENSG00000005075.11	1628.62047236806	1726.50610543435	1530.73483930176	0.886608413653228	-0.173631041567365	0.269073934810686	1
80	ENSG00000005100.8	171.07844881403	164.683726620278	177.473171007781	1.07766064473992	0.107902945040279	0.688177216658282	1
81	ENSG00000005102.8	0	0	0	NA	NA	NA	NA
82	ENSG00000005108.11	0	0	0	NA	NA	NA	NA
83	ENSG00000005156.7	725.267513890888	708.62259543993	741.912432341847	1.04697823230044	0.0662314475421999	0.706967893027876	1
84	ENSG00000005175.5	1623.90648020444	1600.27557196394	1647.53738844493	1.02953354866437	0.0419908427949398	0.754800764176191	1
85	ENSG00000005187.7	2820.52984254515	2797.37125037741	2843.68843471289	1.01655739628025	0.023691674101668	0.890594101672147	1
86	ENSG00000005189.15	392.080131187778	340.458367445225	443.70189493033	1.30324861233353	0.382112323789213	0.218728236527732	1
87	ENSG00000005194.10	142.225194976954	167.441251199387	117.00913875452	0.698807121401566	-0.517033784345378	0.40691599618344	1
88	ENSG00000005206.12	122.187941045661	157.330718255641	87.0451638356808	0.553262355888086	-0.853964329106144	0.0546765764659409	1
89	ENSG00000005238.15	69.8663371737302	86.0557311039012	53.6769432435591	0.623746292722225	-0.68096875916637	0.131670889369404	1
90	ENSG00000005243.5	0.465167877545	0.351448665783122	0.578887089306877	1.64714550279188	0.719968003081513	1	1
91	ENSG00000005249.8	4057.96370710832	3984.5504673871	4131.37694682954	1.03684894460346	0.0522057275693933	0.679169724103757	1
92	ENSG00000005302.13	532.683845365968	547.632455380913	517.735235351023	0.945406413122293	-0.0809934437000581	0.713295588962901	1
93	ENSG00000005339.8	1069.81636293729	1012.55020163298	1127.08252424159	1.11311273497739	0.154599714832986	0.425521579500761	1
94	ENSG00000005379.11	23.7278288815438	32.287842052853	15.1678157102346	0.469768641874731	-1.08997768149836	0.0740548964710268	1
95	ENSG00000005381.6	0	0	0	NA	NA	NA	NA
96	ENSG00000005421.4	0	0	0	NA	NA	NA	NA
97	ENSG00000005436.9	207.602531829897	186.843014147	228.362049512793	1.22221347453284	0.289496291500503	0.212772249611538	1
98	ENSG00000005448.12	36.3693007920164	42.9127803903114	29.8258211937214	0.6950335289963	-0.524845518562134	0.296276513180211	1
99	ENSG00000005469.7	62.200513936066	61.7858731755958	62.6151546965362	1.01342186293271	0.0192348581139666	0.976258409640075	1
100	ENSG00000005471.11	23.2858810870836	17.818746787935	28.7530153862322	1.61363847460365	0.690317388207134	0.302343667983909	1
101	ENSG00000005483.15	5203.82997498855	5152.2434487579	5255.41650121921	1.02002487915942	0.0286043410224474	0.785475399073481	1
102	ENSG00000005486.12	189.854561351261	235.072959723252	144.63616297927	0.615282009251714	-0.700680285905719	0.00522484531069559	0.41263091948396
103	ENSG00000005513.9	0.175724332891561	0.351448665783122	0	0	-Inf	1	1
104	ENSG00000005700.10	2044.12674577102	2069.17824442274	2019.07524711931	0.975786040937518	-0.0353632498835814	0.968765173806539	1
105	ENSG00000005801.12	432.808789814294	434.497155429326	431.120424199262	0.992228415795433	-0.0112558206439426	0.947477008916774	1
106	ENSG00000005810.13	511.115114584758	542.696030884449	479.534198285066	0.883614714306191	-0.17851065165839	0.370508357793407	1
107	ENSG00000005812.6	776.339223722467	653.410227667632	899.268219777302	1.37626896809875	0.460762447526921	0.123687075959114	1
108	ENSG00000005844.13	1.48970190882951	0	2.97940381765902	Inf	Inf	0.20951451352404	1
109	ENSG00000005882.7	17.0055740668343	16.8676575507051	17.1434905829636	1.01635277639644	0.0234012489794914	1	1
110	ENSG00000005884.13	0	0	0	NA	NA	NA	NA
111	ENSG00000005889.11	332.881667700307	339.001502362244	326.761833038369	0.963894940764018	-0.053052185671247	0.870489092602445	1
112	ENSG00000005893.11	1545.07916151701	1467.39081721273	1622.76750582129	1.10588637109212	0.145203157468156	0.336063382524045	1
113	ENSG00000005955.8	2273.9882388521	2079.41046476149	2468.56601294271	1.18714705671439	0.247498658527927	0.104083159526444	1
114	ENSG00000005961.13	60.0588573911503	69.7441573323334	50.3735574499671	0.722262041391299	-0.469405743607751	0.225117516535062	1
115	ENSG00000005981.8	0	0	0	NA	NA	NA	NA
116	ENSG00000006007.7	1212.32548268892	1152.18832417738	1272.46264120045	1.10438772421074	0.14324675689346	0.370138270463917	1
117	ENSG00000006015.13	78.1079377564163	83.5738120472647	72.6420634655679	0.869196482559461	-0.202245758615164	0.560477555806314	1
118	ENSG00000006016.6	0.683376395998878	0.702897331566244	0.663855460431512	0.944455798334394	-0.0824448165542792	1	1
119	ENSG00000006025.7	114.640495890702	117.434162304949	111.846829476455	0.95242157206363	-0.0703277972980498	0.742891008582445	1
120	ENSG00000006042.7	212.704845997121	226.703526932922	198.706165061321	0.876502310085874	-0.190170201569357	0.52957122928918	1
121	ENSG00000006047.8	1.70782471671093	1.50905142325195	1.9065980101699	1.26344137833372	0.337358727085034	1	1
122	ENSG00000006059.3	0	0	0	NA	NA	NA	NA
123	ENSG00000006062.9	26.5466972831684	28.918290540566	24.1751040257707	0.835979706056911	-0.258460174502762	0.753688800483382	1
124	ENSG00000006071.7	0	0	0	NA	NA	NA	NA
125	ENSG00000006074.4	0	0	0	NA	NA	NA	NA
126	ENSG00000006075.11	0	0	0	NA	NA	NA	NA
127	ENSG00000006114.11	504.279985585436	498.891861224718	509.668109946155	1.02160036985767	0.0308309524631169	0.84429101251232	1
128	ENSG00000006116.3	0	0	0	NA	NA	NA	NA
129	ENSG00000006118.10	0	0	0	NA	NA	NA	NA
130	ENSG00000006125.12	4542.61690465595	4518.84442569625	4566.38938361564	1.01052148590224	0.0150999969032726	0.953954103122586	1
131	ENSG00000006128.7	0.403077045842854	0.806154091685708	0	0	-Inf	0.901527665698415	1
132	ENSG00000006194.6	193.721373404701	200.946395977519	186.496350831883	0.928090050705599	-0.107663300953196	0.630834782087933	1
133	ENSG00000006210.6	0	0	0	NA	NA	NA	NA
134	ENSG00000006282.15	16.6895037388262	16.4745304994973	16.9044769781552	1.02609764682951	0.0371680290867229	1	1
135	ENSG00000006283.13	0	0	0	NA	NA	NA	NA
136	ENSG00000006327.9	14.715675271679	19.6593468877001	9.77200365565785	0.497066546080008	-1.00848908560921	0.377937008238947	1
137	ENSG00000006377.9	0	0	0	NA	NA	NA	NA
138	ENSG00000006432.11	18.2447885915727	19.4310549713064	17.0585222118389	0.877899951239343	-0.18787156067945	0.828782067246527	1
139	ENSG00000006451.3	1262.40235821282	1393.7011245997	1131.10359182594	0.811582606816662	-0.301190148137088	0.147043360135581	1
140	ENSG00000006453.9	723.668068918625	754.868121691296	692.468016145954	0.917336414464644	-0.124477184977587	0.664613795990806	1
141	ENSG00000006459.6	1051.4336840251	1064.19437143425	1038.67299661595	0.976018126478241	-0.0350201533108512	0.900953696314789	1
142	ENSG00000006468.9	322.844364677686	406.365118991176	239.323610364196	0.588937384582442	-0.763813839022457	0.00065892800520139	0.12778001237708
143	ENSG00000006530.11	790.465786998179	816.161367869334	764.770206127023	0.937033087125317	-0.093828103791764	0.671944460926415	1
144	ENSG00000006534.11	3.04247006421632	3.51448665783122	2.57045347060141	0.731388029279825	-0.451291080786647	0.845932917873871	1
145	ENSG00000006555.6	2.00641245586178	1.61230818337142	2.40051672835214	1.48886965476572	0.574217456637043	0.893282925413501	1
146	ENSG00000006576.12	1141.08700320155	1158.98900557665	1123.18500082646	0.969107554447953	-0.045271305761092	0.878498675046791	1
147	ENSG00000006606.4	7.37824993280314	4.32064074951693	10.4358591160894	2.41534988005104	1.27223218850331	0.312943862198945	1
148	ENSG00000006607.9	249.849467912226	267.130631452827	232.568304371625	0.870616383852237	-0.19989092488794	0.429172258212487	1
149	ENSG00000006611.11	0	0	0	NA	NA	NA	NA
150	ENSG00000006625.13	1540.02889069633	1420.99583651558	1659.06194487708	1.16753469802223	0.223465426098321	0.264891147846934	1
151	ENSG00000006634.3	2014.31927777257	1844.92100243419	2183.71755311095	1.18363742958628	0.243227224003971	0.112108201803451	1
152	ENSG00000006638.7	22.6719569944917	29.1882608423844	16.1556531465991	0.553498313374649	-0.853349174067955	0.159036355696504	1
153	ENSG00000006652.9	1157.98598653598	1213.1226080621	1102.84936500986	0.909099671938027	-0.137489617489268	0.477750355064315	1
154	ENSG00000006659.8	0.351448665783122	0.702897331566244	0	0	-Inf	0.919758856059041	1
155	ENSG00000006695.6	273.408832231954	298.385905904485	248.431758559422	0.832585432634161	-0.264329778362521	0.245304463858966	1
156	ENSG00000006704.6	184.371235562314	184.221795165473	184.520675959154	1.00162239648904	0.00233872671066699	0.928535494598243	1
157	ENSG00000006712.10	925.235339723738	926.135508235757	924.335171211719	0.998056076019083	-0.00280721888204886	0.98810192202294	1
158	ENSG00000006715.11	495.360671534125	493.263047351533	497.458295716717	1.00850509355547	0.0122183704443467	0.883473051194093	1
159	ENSG00000006740.12	2.8369337652599	0.702897331566244	4.97097019895356	7.07211419892134	2.8221415712349	0.226077234760839	1
160	ENSG00000006744.14	284.298917228786	260.498542002142	308.09929245543	1.18272943137201	0.242120071426092	0.327298520837459	1
161	ENSG00000006747.10	601.068225395711	520.661778514001	681.47467227742	1.30886249077547	0.38831353555889	0.0424642461025168	1
162	ENSG00000006756.11	4.39761356857159	3.82425693818961	4.97097019895356	1.29985256725632	0.378347998215081	0.905448204245987	1
163	ENSG00000006757.7	127.546739303666	132.810790014788	122.282688592544	0.920728568657179	-0.119152183269378	0.679259775652746	1
164	ENSG00000006788.8	0.578887089306877	0	1.15777417861375	Inf	Inf	0.663108936554252	1
165	ENSG00000006831.9	482.084401659046	521.199840710753	442.968962607339	0.849902336891102	-0.234631025611074	0.246452330810982	1
166	ENSG00000006837.7	25.8626367103896	21.1665199040673	30.5587535167119	1.44373064893109	0.529801609470167	0.325366009268392	1
167	ENSG00000007001.8	0.351448665783122	0.702897331566244	0	0	-Inf	0.919758856059041	1
168	ENSG00000007038.6	655.727578831666	547.842725714922	763.612431948409	1.39385337452809	0.479078805849815	0.0113103308472939	0.618858871250603
169	ENSG00000007047.10	201.217640162991	198.301520192953	204.133760133029	1.02941096938844	0.0418190610765377	1	1
170	ENSG00000007062.7	0	0	0	NA	NA	NA	NA
171	ENSG00000007080.6	262.478716989337	217.893653485304	307.063780493369	1.40923691710038	0.494914174027282	0.0325297914548343	0.957991866481771
172	ENSG00000007129.13	1.96375684915454	3.92751369830907	0	0	-Inf	0.182163267364801	1
173	ENSG00000007168.8	806.219933964398	860.150272653149	752.289595275646	0.874602519110056	-0.193300591080235	0.318153478162975	1
174	ENSG00000007171.12	0	0	0	NA	NA	NA	NA
175	ENSG00000007174.13	0	0	0	NA	NA	NA	NA
176	ENSG00000007202.10	1864.56002982808	1868.19773930588	1860.92232035028	0.996105648346249	-0.00562933024252454	0.897811310368011	1
177	ENSG00000007216.10	0	0	0	NA	NA	NA	NA
178	ENSG00000007237.14	0.175724332891561	0.351448665783122	0	0	-Inf	1	1
179	ENSG00000007255.6	17.1380941245985	16.1448602298689	18.131328019328	1.12304025932563	0.16740964714043	0.901456813136426	1
180	ENSG00000007264.9	50.3046444630266	45.1266075520143	55.4826813740388	1.22948930539677	0.298059185834242	0.662635733195765	1
181	ENSG00000007306.10	0	0	0	NA	NA	NA	NA
182	ENSG00000007312.8	0	0	0	NA	NA	NA	NA
183	ENSG00000007314.7	11.7142854253075	17.9636819334792	5.4648889171358	0.304218753002456	-1.7168190068159	0.0607815284311246	1
184	ENSG00000007341.14	286.46774014784	272.563439760619	300.372040535061	1.10202615874992	0.140158469508781	0.487840967364614	1
185	ENSG00000007350.12	162.931523962305	135.314487467579	190.548560457031	1.40819038687699	0.493842399056733	0.0823966335747701	1
186	ENSG00000007372.16	292.647509297415	325.418161146092	259.876857448738	0.798593589655465	-0.32446660344406	0.322188743555902	1
187	ENSG00000007376.3	9.37288167987751	7.1521300650519	11.5936332947031	1.62100425876679	0.69688788116616	0.48548885128465	1
188	ENSG00000007384.11	109.242595691628	112.204110703627	106.281080679629	0.947212005096294	-0.0782407288876319	0.756961276121364	1
189	ENSG00000007392.12	1335.47641714623	1198.76991840549	1472.18291588697	1.22807795998514	0.296402147771545	0.0869214177165988	1
190	ENSG00000007402.7	15.9029562932804	14.4075168902233	17.3983956963375	1.20759155299993	0.272132570470526	0.746521070529763	1
191	ENSG00000007516.9	47.5430565237444	45.2914426868285	49.7946703606602	1.09942778164453	0.136752840677493	0.866561495375401	1
192	ENSG00000007520.3	100.32777995299	102.919631840837	97.7359280651441	0.949633479220861	-0.074557296960525	0.887702198977479	1
193	ENSG00000007541.10	29.896983185178	37.8494423306882	21.9445240396678	0.579784606809788	-0.786411064306239	0.151986215637793	1
194	ENSG00000007545.11	201.038268585424	221.161826644356	180.914710526492	0.818019607051876	-0.289792671454445	0.223561247645913	1
195	ENSG00000007866.14	131.247803878308	156.129558705863	106.366049050754	0.681267851727806	-0.553705965689531	0.0500583321532115	1
196	ENSG00000007908.11	0	0	0	NA	NA	NA	NA
197	ENSG00000007923.11	602.151133001406	582.755543563071	621.546722439741	1.06656509630006	0.0929720212277226	0.633021801356873	1
198	ENSG00000007933.8	0	0	0	NA	NA	NA	NA
199	ENSG00000007944.10	867.038440731717	782.268731260648	951.808150202785	1.21672784833023	0.283006509241407	0.118882398064627	1
200	ENSG00000007952.13	0	0	0	NA	NA	NA	NA
201	ENSG00000007968.6	158.73273046938	167.417594396348	150.047866542412	0.896249089490475	-0.158028346722186	0.543518888381111	1
202	ENSG00000008018.8	3208.63995868879	3001.68602632825	3415.59389104933	1.13789179184319	0.186363370655302	0.393324598523866	1
203	ENSG00000008056.8	24.5065162833794	33.1972529046582	15.8157796621005	0.476418326164611	-1.06969918513142	0.0924564905357518	1
204	ENSG00000008083.9	1323.76875256842	1258.7350914706	1388.80241366624	1.10333176780166	0.141866669254197	0.405879823410976	1
205	ENSG00000008086.6	9.38334413151992	6.59416787902985	12.17252038401	1.84595245485331	0.884365394787208	0.383567576192182	1
206	ENSG00000008118.5	0	0	0	NA	NA	NA	NA
207	ENSG00000008128.18	1352.97295769378	1307.81774225815	1398.12817312941	1.0690542939992	0.0963351249894591	0.540656683303492	1
208	ENSG00000008130.11	290.178491568863	298.594297831609	281.762685306116	0.943630495800743	-0.0837060512256622	0.662426078749766	1
209	ENSG00000008196.8	1.02444832071205	0.806154091685708	1.24274254973839	1.5415694872177	0.624399921300399	1	1
210	ENSG00000008197.4	0	0	0	NA	NA	NA	NA
211	ENSG00000008226.15	0	0	0	NA	NA	NA	NA
212	ENSG00000008256.11	674.625627924605	597.572330680002	751.678925169208	1.25788776785204	0.331003206806706	0.0701155101164942	1
213	ENSG00000008277.10	5.55406949004034	4.48547588433112	6.62266309574956	1.47646833168453	0.562150412881178	0.671534771026276	1
214	ENSG00000008282.3	1241.25397856407	1146.92035100441	1335.58760612373	1.16449900374869	0.219709405295937	0.186556765053345	1
215	ENSG00000008283.11	100.96466398135	113.524670189025	88.4046577736749	0.778726400406854	-0.360811557497943	0.250089860087094	1
216	ENSG00000008294.16	2524.49111161814	2472.2346834084	2576.74753982789	1.04227465018628	0.0597354928284484	0.707094446862592	1
217	ENSG00000008300.10	58.8537886576144	66.9941463807632	50.7134309344656	0.756983015295611	-0.401667164588761	0.306403671633711	1
218	ENSG00000008311.10	1.97766161522454	1.96375684915454	1.99156638129454	1.01416139281804	0.0202872599252868	1	1
219	ENSG00000008323.11	2.35777541107244	3.47280827240649	1.24274254973839	0.357849455615708	-1.48257530995429	0.578919414001696	1
220	ENSG00000008324.6	85.5211751933448	81.6498551766501	89.3924952100394	1.09482735782737	0.130703390700367	0.716693520019381	1
221	ENSG00000008382.11	16.0997769506017	11.3278356690246	20.8717182321787	1.84251597939855	0.881677131287278	0.242013985311678	1
222	ENSG00000008394.8	203.51296799388	227.98052962601	179.04540636175	0.785353936388619	-0.348585113247441	0.18396136176775	1
223	ENSG00000008405.7	706.184805371944	662.289193117483	750.080417626405	1.13255723545129	0.179583960836834	0.290774656481995	1
224	ENSG00000008438.4	0	0	0	NA	NA	NA	NA
225	ENSG00000008441.12	272.854832960148	267.728393617389	277.981272302907	1.03829582117529	0.0542175409403298	0.840242116350231	1
226	ENSG00000008513.10	88.3419087141072	87.3762905892995	89.3075268389148	1.02210252045023	0.0315399108813638	0.963177048208142	1
227	ENSG00000008516.12	0.175724332891561	0.351448665783122	0	0	-Inf	1	1
228	ENSG00000008517.12	4.88362063882895	4.21738398939746	5.54985728826044	1.31594782505288	0.396102289962473	0.932393774512227	1
229	ENSG00000008710.13	203.302695600317	239.583970817508	167.021420383126	0.697131030148705	-0.520498249727195	0.241803857550728	1
230	ENSG00000008735.10	1.8215439284728	1.15760275746883	2.48548509947678	2.14709673369425	1.10238719076687	0.774546803166016	1
231	ENSG00000008838.13	606.128416939746	595.909714563245	616.347119316248	1.03429614294505	0.0486493218109272	0.925655195720007	1
232	ENSG00000008853.12	6.40981361507566	5.78801378734415	7.03161344280717	1.21485775624485	0.280787403235479	0.868389299200143	1
233	ENSG00000008869.7	407.060172631379	393.658902275828	420.46144298693	1.06808569692226	0.0950274050449238	0.647448775905652	1
234	ENSG00000008952.12	1867.98071365406	1913.49440816086	1822.46701914727	0.952428714384863	-0.0703169783990554	0.866090871295847	1
235	ENSG00000008988.5	8722.26233943518	7654.98665467867	9789.5380241917	1.27884455790768	0.354840916944969	0.0276421046923632	0.909351203026896
236	ENSG00000009307.11	11455.9890248244	11366.0345703771	11545.9434792718	1.01582864347109	0.0226570595271704	0.844354916419825	1
237	ENSG00000009335.13	1016.9675860243	1004.04634165195	1029.88883039665	1.02573834261692	0.0366627582817987	0.804160353023163	1
238	ENSG00000009413.11	707.18286985739	638.495819011235	775.869920703544	1.21515270359177	0.281137623190372	0.108475737953886	1
239	ENSG00000009694.9	1194.1645126234	1197.82933712311	1190.49968812368	0.993880890397096	-0.00885512954834755	0.985402528755753	1
240	ENSG00000009709.7	0	0	0	NA	NA	NA	NA
241	ENSG00000009724.12	1.04405496685188	0.351448665783122	1.73666126792063	4.94143650837565	2.30493050380267	0.659682114957772	1
242	ENSG00000009765.10	0.227352712951293	0.454705425902585	0	0	-Inf	1	1
243	ENSG00000009780.11	178.8581657002	153.667539638496	204.048791761904	1.32785878033793	0.409101722182115	0.117355295030868	1
244	ENSG00000009790.10	0.797095607760756	0.351448665783122	1.24274254973839	3.53605709946067	1.8221415712349	0.864929341673684	1
245	ENSG00000009830.7	65.260245668835	73.030352073771	57.4901392638989	0.787208847162968	-0.34518166017767	0.377525247736791	1
246	ENSG00000009844.11	751.435256552438	783.295663641189	719.574849463687	0.918650367753483	-0.122412209090221	0.577960737993719	1
